fo_code;fo_code_ext;fo_cb_code;fo_nincab;fo_numtub;fo_nintub;fo_type;fo_etat;fo_color;fo_reper;fo_proptyp;fo_comment;fo_creadat;fo_majdate;fo_majsrc;fo_abddate;fo_abdsrc
FO716000001710;"71153/USZ/TR 60 1531;1;6";CB716000000063;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001711;"71153/USZ/TR 60 1531;2;1";CB716000000063;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001712;"71153/USZ/TR 60 1531;2;2";CB716000000063;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001713;"71153/USZ/TR 60 1531;2;3";CB716000000063;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001714;"71153/USZ/TR 60 1531;2;4";CB716000000063;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001715;"71153/USZ/TR 60 1531;2;5";CB716000000063;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001716;"71153/USZ/TR 60 1531;2;6";CB716000000063;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001717;"71153/USZ/TR 60 1531;3;1";CB716000000063;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001718;"71153/USZ/TR 60 1531;3;2";CB716000000063;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001719;"71153/USZ/TR 60 1531;3;3";CB716000000063;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001720;"71153/USZ/TR 60 1531;3;4";CB716000000063;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001721;"71153/USZ/TR 60 1531;3;5";CB716000000063;17;3;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001722;"71153/USZ/TR 60 1531;3;6";CB716000000063;18;3;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001723;"71153/USZ/TR 60 1531;4;1";CB716000000063;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001724;"71153/USZ/TR 60 1531;4;2";CB716000000063;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001725;"71153/USZ/TR 60 1531;4;3";CB716000000063;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001726;"71153/USZ/TR 60 1531;4;4";CB716000000063;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001727;"71153/USZ/TR 60 1531;4;5";CB716000000063;23;4;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001728;"71153/USZ/TR 60 1531;4;6";CB716000000063;24;4;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001729;"71153/USZ/TR 60 1532;1;1";CB716000000064;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001730;"71153/USZ/TR 60 1532;1;2";CB716000000064;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001731;"71153/USZ/TR 60 1532;1;3";CB716000000064;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001732;"71153/USZ/TR 60 1532;1;4";CB716000000064;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001733;"71153/USZ/TR 60 1532;1;5";CB716000000064;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001734;"71153/USZ/TR 60 1532;1;6";CB716000000064;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001735;"71153/USZ/TR 60 1532;2;1";CB716000000064;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001736;"71153/USZ/TR 60 1532;2;2";CB716000000064;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001737;"71153/USZ/TR 60 1532;2;3";CB716000000064;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001738;"71153/USZ/TR 60 1532;2;4";CB716000000064;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001739;"71153/USZ/TR 60 1532;2;5";CB716000000064;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001740;"71153/USZ/TR 60 1532;2;6";CB716000000064;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001741;"71153/USZ/TR 60 1533;1;1";CB716000000065;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001742;"71153/USZ/TR 60 1533;1;2";CB716000000065;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001743;"71153/USZ/TR 60 1533;1;3";CB716000000065;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001744;"71153/USZ/TR 60 1533;1;4";CB716000000065;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001745;"71153/USZ/TR 60 1533;1;5";CB716000000065;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001746;"71153/USZ/TR 60 1533;1;6";CB716000000065;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001747;"71153/USZ/TR 60 1533;2;1";CB716000000065;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001748;"71153/USZ/TR 60 1533;2;2";CB716000000065;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001749;"71153/USZ/TR 60 1533;2;3";CB716000000065;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001750;"71153/USZ/TR 60 1533;2;4";CB716000000065;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001751;"71153/USZ/TR 60 1533;2;5";CB716000000065;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001752;"71153/USZ/TR 60 1533;2;6";CB716000000065;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001753;"71153/USZ/TR 60 1534;1;1";CB716000000066;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001754;"71153/USZ/TR 60 1534;1;2";CB716000000066;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001755;"71153/USZ/TR 60 1534;1;3";CB716000000066;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001756;"71153/USZ/TR 60 1534;1;4";CB716000000066;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001757;"71153/USZ/TR 60 1534;1;5";CB716000000066;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001758;"71153/USZ/TR 60 1534;1;6";CB716000000066;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001759;"71153/USZ/TR 60 1534;2;1";CB716000000066;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001760;"71153/USZ/TR 60 1534;2;2";CB716000000066;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001761;"71153/USZ/TR 60 1534;2;3";CB716000000066;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001762;"71153/USZ/TR 60 1534;2;4";CB716000000066;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001763;"71153/USZ/TR 60 1534;2;5";CB716000000066;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001764;"71153/USZ/TR 60 1534;2;6";CB716000000066;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001765;"71153/USZ/TR 60 1535;1;1";CB716000000067;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001766;"71153/USZ/TR 60 1535;1;2";CB716000000067;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001767;"71153/USZ/TR 60 1535;1;3";CB716000000067;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001768;"71153/USZ/TR 60 1535;1;4";CB716000000067;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001769;"71153/USZ/TR 60 1535;1;5";CB716000000067;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001770;"71153/USZ/TR 60 1535;1;6";CB716000000067;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001771;"71153/USZ/TR 60 1535;2;1";CB716000000067;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001772;"71153/USZ/TR 60 1535;2;2";CB716000000067;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001773;"71153/USZ/TR 60 1535;2;3";CB716000000067;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001774;"71153/USZ/TR 60 1535;2;4";CB716000000067;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001775;"71153/USZ/TR 60 1535;2;5";CB716000000067;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001776;"71153/USZ/TR 60 1535;2;6";CB716000000067;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001777;"71153/USZ/TR 60 1536;1;1";CB716000000068;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001778;"71153/USZ/TR 60 1536;1;2";CB716000000068;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001779;"71153/USZ/TR 60 1536;1;3";CB716000000068;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001780;"71153/USZ/TR 60 1536;1;4";CB716000000068;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001781;"71153/USZ/TR 60 1536;1;5";CB716000000068;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001782;"71153/USZ/TR 60 1536;1;6";CB716000000068;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001783;"71153/USZ/TR 60 1536;2;1";CB716000000068;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001784;"71153/USZ/TR 60 1536;2;2";CB716000000068;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001785;"71153/USZ/TR 60 1536;2;3";CB716000000068;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001786;"71153/USZ/TR 60 1536;2;4";CB716000000068;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001787;"71153/USZ/TR 60 1536;2;5";CB716000000068;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001788;"71153/USZ/TR 60 1536;2;6";CB716000000068;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001789;"71153/USZ/TR 60 1537;1;1";CB716000000069;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001790;"71153/USZ/TR 60 1537;1;2";CB716000000069;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001791;"71153/USZ/TR 60 1537;1;3";CB716000000069;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001792;"71153/USZ/TR 60 1537;1;4";CB716000000069;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001793;"71153/USZ/TR 60 1537;1;5";CB716000000069;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001794;"71153/USZ/TR 60 1537;1;6";CB716000000069;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001795;"71153/USZ/TR 60 1537;2;1";CB716000000069;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001796;"71153/USZ/TR 60 1537;2;2";CB716000000069;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001797;"71153/USZ/TR 60 1537;2;3";CB716000000069;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001798;"71153/USZ/TR 60 1537;2;4";CB716000000069;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001799;"71153/USZ/TR 60 1537;2;5";CB716000000069;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001800;"71153/USZ/TR 60 1537;2;6";CB716000000069;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001801;"71153/USZ/TR 60 1538;1;1";CB716000000070;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001802;"71153/USZ/TR 60 1538;1;2";CB716000000070;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001803;"71153/USZ/TR 60 1538;1;3";CB716000000070;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001804;"71153/USZ/TR 60 1538;1;4";CB716000000070;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001805;"71153/USZ/TR 60 1538;1;5";CB716000000070;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001806;"71153/USZ/TR 60 1538;1;6";CB716000000070;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001807;"71153/USZ/TR 60 1539;1;1";CB716000000071;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001808;"71153/USZ/TR 60 1539;1;2";CB716000000071;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001809;"71153/USZ/TR 60 1539;1;3";CB716000000071;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001810;"71153/USZ/TR 60 1539;1;4";CB716000000071;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001811;"71153/USZ/TR 60 1539;1;5";CB716000000071;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001812;"71153/USZ/TR 60 1539;1;6";CB716000000071;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001813;"71153/USZ/TR 60 1540;1;1";CB716000000072;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001814;"71153/USZ/TR 60 1540;1;2";CB716000000072;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001815;"71153/USZ/TR 60 1540;1;3";CB716000000072;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001816;"71153/USZ/TR 60 1540;1;4";CB716000000072;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001817;"71153/USZ/TR 60 1540;1;5";CB716000000072;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001818;"71153/USZ/TR 60 1540;1;6";CB716000000072;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001819;"71153/USZ/TR 60 1541;1;1";CB716000000073;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001820;"71153/USZ/TR 60 1541;1;2";CB716000000073;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001821;"71153/USZ/TR 60 1541;1;3";CB716000000073;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001822;"71153/USZ/TR 60 1541;1;4";CB716000000073;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001823;"71153/USZ/TR 60 1541;1;5";CB716000000073;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001824;"71153/USZ/TR 60 1541;1;6";CB716000000073;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001825;"71153/USZ/TR 60 1541;2;1";CB716000000073;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001826;"71153/USZ/TR 60 1541;2;2";CB716000000073;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001827;"71153/USZ/TR 60 1541;2;3";CB716000000073;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001828;"71153/USZ/TR 60 1541;2;4";CB716000000073;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001829;"71153/USZ/TR 60 1541;2;5";CB716000000073;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001830;"71153/USZ/TR 60 1541;2;6";CB716000000073;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001831;"71153/USZ/TR 60 1541;3;1";CB716000000073;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001832;"71153/USZ/TR 60 1541;3;2";CB716000000073;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001833;"71153/USZ/TR 60 1541;3;3";CB716000000073;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001834;"71153/USZ/TR 60 1541;3;4";CB716000000073;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001835;"71153/USZ/TR 60 1541;3;5";CB716000000073;17;3;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001836;"71153/USZ/TR 60 1541;3;6";CB716000000073;18;3;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001837;"71153/USZ/TR 60 1541;4;1";CB716000000073;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001838;"71153/USZ/TR 60 1541;4;2";CB716000000073;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001839;"71153/USZ/TR 60 1541;4;3";CB716000000073;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001840;"71153/USZ/TR 60 1541;4;4";CB716000000073;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001841;"71153/USZ/TR 60 1541;4;5";CB716000000073;23;4;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001842;"71153/USZ/TR 60 1541;4;6";CB716000000073;24;4;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001843;"71153/USZ/TR 60 1541;5;1";CB716000000073;25;5;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001844;"71153/USZ/TR 60 1541;5;2";CB716000000073;26;5;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001845;"71153/USZ/TR 60 1541;5;3";CB716000000073;27;5;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001846;"71153/USZ/TR 60 1541;5;4";CB716000000073;28;5;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001847;"71153/USZ/TR 60 1541;5;5";CB716000000073;29;5;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001848;"71153/USZ/TR 60 1541;5;6";CB716000000073;30;5;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001849;"71153/USZ/TR 60 1541;6;1";CB716000000073;31;6;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001850;"71153/USZ/TR 60 1541;6;2";CB716000000073;32;6;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001851;"71153/USZ/TR 60 1541;6;3";CB716000000073;33;6;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001852;"71153/USZ/TR 60 1541;6;4";CB716000000073;34;6;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001853;"71153/USZ/TR 60 1541;6;5";CB716000000073;35;6;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001854;"71153/USZ/TR 60 1541;6;6";CB716000000073;36;6;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001855;"71153/USZ/TR 60 1541;7;1";CB716000000073;37;7;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001856;"71153/USZ/TR 60 1541;7;2";CB716000000073;38;7;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001857;"71153/USZ/TR 60 1541;7;3";CB716000000073;39;7;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001858;"71153/USZ/TR 60 1541;7;4";CB716000000073;40;7;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001859;"71153/USZ/TR 60 1541;7;5";CB716000000073;41;7;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001860;"71153/USZ/TR 60 1541;7;6";CB716000000073;42;7;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001861;"71153/USZ/TR 60 1541;8;1";CB716000000073;43;8;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001862;"71153/USZ/TR 60 1541;8;2";CB716000000073;44;8;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001863;"71153/USZ/TR 60 1541;8;3";CB716000000073;45;8;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001864;"71153/USZ/TR 60 1541;8;4";CB716000000073;46;8;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001865;"71153/USZ/TR 60 1541;8;5";CB716000000073;47;8;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001866;"71153/USZ/TR 60 1541;8;6";CB716000000073;48;8;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001867;"71153/USZ/TR 60 1541;9;1";CB716000000073;49;9;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001868;"71153/USZ/TR 60 1541;9;2";CB716000000073;50;9;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001869;"71153/USZ/TR 60 1541;9;3";CB716000000073;51;9;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001870;"71153/USZ/TR 60 1541;9;4";CB716000000073;52;9;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001871;"71153/USZ/TR 60 1541;9;5";CB716000000073;53;9;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001872;"71153/USZ/TR 60 1541;9;6";CB716000000073;54;9;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001873;"71153/USZ/TR 60 1541;10;1";CB716000000073;55;10;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001874;"71153/USZ/TR 60 1541;10;2";CB716000000073;56;10;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001875;"71153/USZ/TR 60 1541;10;3";CB716000000073;57;10;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001876;"71153/USZ/TR 60 1541;10;4";CB716000000073;58;10;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001877;"71153/USZ/TR 60 1541;10;5";CB716000000073;59;10;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001878;"71153/USZ/TR 60 1541;10;6";CB716000000073;60;10;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001879;"71153/USZ/TR 60 1541;11;1";CB716000000073;61;11;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001880;"71153/USZ/TR 60 1541;11;2";CB716000000073;62;11;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001881;"71153/USZ/TR 60 1541;11;3";CB716000000073;63;11;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001882;"71153/USZ/TR 60 1541;11;4";CB716000000073;64;11;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001883;"71153/USZ/TR 60 1541;11;5";CB716000000073;65;11;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001884;"71153/USZ/TR 60 1541;11;6";CB716000000073;66;11;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001885;"71153/USZ/TR 60 1541;12;1";CB716000000073;67;12;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001886;"71153/USZ/TR 60 1541;12;2";CB716000000073;68;12;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001887;"71153/USZ/TR 60 1541;12;3";CB716000000073;69;12;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001888;"71153/USZ/TR 60 1541;12;4";CB716000000073;70;12;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001889;"71153/USZ/TR 60 1541;12;5";CB716000000073;71;12;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001890;"71153/USZ/TR 60 1541;12;6";CB716000000073;72;12;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001891;"71153/USZ/TR 60 1541;13;1";CB716000000073;73;13;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001892;"71153/USZ/TR 60 1541;13;2";CB716000000073;74;13;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001893;"71153/USZ/TR 60 1541;13;3";CB716000000073;75;13;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001894;"71153/USZ/TR 60 1541;13;4";CB716000000073;76;13;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001895;"71153/USZ/TR 60 1541;13;5";CB716000000073;77;13;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001896;"71153/USZ/TR 60 1541;13;6";CB716000000073;78;13;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001897;"71153/USZ/TR 60 1541;14;1";CB716000000073;79;14;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001898;"71153/USZ/TR 60 1541;14;2";CB716000000073;80;14;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001899;"71153/USZ/TR 60 1541;14;3";CB716000000073;81;14;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
