ps_code;ps_numero;ps_1;ps_2;ps_cs_code;ps_ti_code;ps_type;ps_fonct;ps_etat;ps_preaff;ps_comment;ps_creadat;ps_majdate;ps_majsrc;ps_abddate;ps_abdsrc
PS716000001597;3;FO716000001413;FO716000001437;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001598;4;FO716000001414;FO716000001438;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001599;5;FO716000001415;FO716000001439;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001600;6;FO716000001416;FO716000001440;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001601;7;FO716000001417;FO716000001441;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001602;8;FO716000001418;FO716000001442;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001603;9;FO716000001419;FO716000001443;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001604;10;FO716000001420;FO716000001444;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001605;11;FO716000001421;FO716000001445;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001606;12;FO716000001422;FO716000001446;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001607;13;FO716000001423;FO716000001447;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001608;14;FO716000001424;FO716000001448;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001609;15;FO716000001425;FO716000001449;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001610;16;FO716000001426;FO716000001450;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001611;17;FO716000001427;FO716000001451;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001612;18;FO716000001428;FO716000001452;CS716000000210;;;PA;NC;;71153/USZ/PT 601516;28/07/2023 00:00;;;;
PS716000001613;1;FO716000001435;;CS716000000213;;;AT;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001614;2;FO716000001436;;CS716000000213;;;AT;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001615;3;FO716000001437;;CS716000000213;;;AT;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001616;4;FO716000001438;;CS716000000213;;;AT;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001617;5;FO716000001439;;CS716000000213;;;AT;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001618;6;FO716000001440;;CS716000000213;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001619;1;FO716000001441;FO716000001465;CS716000000214;;;PA;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001620;2;FO716000001442;FO716000001466;CS716000000214;;;PA;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001621;3;FO716000001443;FO716000001467;CS716000000214;;;PA;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001622;4;FO716000001444;FO716000001468;CS716000000214;;;PA;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001623;5;FO716000001445;FO716000001469;CS716000000214;;;PA;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001624;6;FO716000001446;FO716000001470;CS716000000214;;;PA;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001625;7;FO716000001447;FO716000001471;CS716000000214;;;PA;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001626;8;FO716000001448;FO716000001472;CS716000000214;;;PA;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001627;9;FO716000001449;FO716000001473;CS716000000214;;;PA;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001628;10;FO716000001450;FO716000001474;CS716000000214;;;PA;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001629;11;FO716000001451;FO716000001475;CS716000000214;;;PA;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001630;12;FO716000001452;FO716000001476;CS716000000214;;;PA;NC;;71153/USZ/PT 601517;28/07/2023 00:00;;;;
PS716000001631;1;FO716000001465;;CS716000000216;;;AT;NC;;71153/USZ/PT 601518;28/07/2023 00:00;;;;
PS716000001632;2;FO716000001466;;CS716000000216;;;AT;NC;;71153/USZ/PT 601518;28/07/2023 00:00;;;;
PS716000001633;3;FO716000001467;;CS716000000216;;;AT;NC;;71153/USZ/PT 601518;28/07/2023 00:00;;;;
PS716000001634;4;FO716000001468;;CS716000000216;;;AT;NC;;71153/USZ/PT 601518;28/07/2023 00:00;;;;
PS716000001635;5;FO716000001469;;CS716000000216;;;AT;NC;;71153/USZ/PT 601518;28/07/2023 00:00;;;;
PS716000001636;6;FO716000001470;;CS716000000216;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001637;1;FO716000001471;FO716000001495;CS716000000217;;;PA;NC;;71153/USZ/PT 601518;28/07/2023 00:00;;;;
PS716000001638;2;FO716000001472;FO716000001496;CS716000000217;;;PA;NC;;71153/USZ/PT 601518;28/07/2023 00:00;;;;
PS716000001639;3;FO716000001473;FO716000001497;CS716000000217;;;PA;NC;;71153/USZ/PT 601518;28/07/2023 00:00;;;;
PS716000001640;4;FO716000001474;FO716000001498;CS716000000217;;;PA;NC;;71153/USZ/PT 601518;28/07/2023 00:00;;;;
PS716000001641;5;FO716000001475;FO716000001499;CS716000000217;;;PA;NC;;71153/USZ/PT 601518;28/07/2023 00:00;;;;
PS716000001642;6;FO716000001476;FO716000001500;CS716000000217;;;PA;NC;;71153/USZ/PT 601518;28/07/2023 00:00;;;;
PS716000001643;1;FO716000001495;;CS716000000218;;;AT;NC;;71153/USZ/PT 601519;28/07/2023 00:00;;;;
PS716000001644;2;FO716000001496;;CS716000000218;;;AT;NC;;71153/USZ/PT 601519;28/07/2023 00:00;;;;
PS716000001645;3;FO716000001497;;CS716000000218;;;AT;NC;;71153/USZ/PT 601519;28/07/2023 00:00;;;;
PS716000001646;4;FO716000001498;;CS716000000218;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001647;5;FO716000001499;;CS716000000218;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001648;6;FO716000001500;;CS716000000218;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001649;1;FO716000001501;;CS716000000219;;;AT;NC;;71153/USZ/PT 601520;28/07/2023 00:00;;;;
PS716000001650;2;FO716000001502;;CS716000000219;;;AT;NC;;71153/USZ/PT 601520;28/07/2023 00:00;;;;
PS716000001651;3;FO716000001503;;CS716000000219;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001652;4;FO716000001504;FO716000001516;CS716000000219;;;PA;NC;;71153/USZ/PT 601520;28/07/2023 00:00;;;;
PS716000001653;5;FO716000001505;FO716000001517;CS716000000219;;;PA;NC;;71153/USZ/PT 601520;28/07/2023 00:00;;;;
PS716000001654;6;FO716000001506;FO716000001518;CS716000000219;;;PA;NC;;71153/USZ/PT 601520;28/07/2023 00:00;;;;
PS716000001655;1;FO716000001507;FO716000001519;CS716000000220;;;PA;NC;;71153/USZ/PT 601520;28/07/2023 00:00;;;;
PS716000001656;2;FO716000001508;FO716000001520;CS716000000220;;;PA;NC;;71153/USZ/PT 601520;28/07/2023 00:00;;;;
PS716000001657;3;FO716000001509;FO716000001521;CS716000000220;;;PA;NC;;71153/USZ/PT 601520;28/07/2023 00:00;;;;
PS716000001658;4;FO716000001510;FO716000001522;CS716000000220;;;PA;NC;;71153/USZ/PT 601520;28/07/2023 00:00;;;;
PS716000001659;5;FO716000001511;FO716000001523;CS716000000220;;;PA;NC;;71153/USZ/PT 601520;28/07/2023 00:00;;;;
PS716000001660;6;FO716000001512;FO716000001524;CS716000000220;;;PA;NC;;71153/USZ/PT 601520;28/07/2023 00:00;;;;
PS716000001661;1;FO716000001516;FO716000001528;CS716000000222;;;PA;NC;;71153/USZ/PT 601521;28/07/2023 00:00;;;;
PS716000001662;2;FO716000001517;FO716000001529;CS716000000222;;;PA;NC;;71153/USZ/PT 601521;28/07/2023 00:00;;;;
PS716000001663;3;FO716000001518;FO716000001530;CS716000000222;;;PA;NC;;71153/USZ/PT 601521;28/07/2023 00:00;;;;
PS716000001664;1;FO716000001519;;CS716000000221;;;AT;NC;;71153/USZ/PT 601521;28/07/2023 00:00;;;;
PS716000001665;2;FO716000001520;;CS716000000221;;;AT;NC;;71153/USZ/PT 601521;28/07/2023 00:00;;;;
PS716000001666;3;FO716000001521;;CS716000000221;;;AT;NC;;71153/USZ/PT 601521;28/07/2023 00:00;;;;
PS716000001667;4;FO716000001522;;CS716000000221;;;AT;NC;;71153/USZ/PT 601521;28/07/2023 00:00;;;;
PS716000001668;5;FO716000001523;;CS716000000221;;;AT;NC;;71153/USZ/PT 601521;28/07/2023 00:00;;;;
PS716000001669;6;FO716000001524;;CS716000000221;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001670;1;FO716000001528;;CS716000000223;;;AT;NC;;71153/USZ/PT 601522;28/07/2023 00:00;;;;
PS716000001671;2;FO716000001529;;CS716000000223;;;AT;NC;;71153/USZ/PT 601522;28/07/2023 00:00;;;;
PS716000001672;3;FO716000001530;;CS716000000223;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001673;1;FO716000001537;;CS716000000224;;;AT;NC;;71153/USZ/PT 601523;28/07/2023 00:00;;;;
PS716000001674;2;FO716000001538;;CS716000000224;;;AT;NC;;71153/USZ/PT 601523;28/07/2023 00:00;;;;
PS716000001675;3;FO716000001539;;CS716000000224;;;AT;NC;;71153/USZ/PT 601523;28/07/2023 00:00;;;;
PS716000001676;4;FO716000001540;;CS716000000224;;;AT;NC;;71153/USZ/PT 601523;28/07/2023 00:00;;;;
PS716000001677;5;FO716000001541;;CS716000000224;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001678;6;FO716000001542;;CS716000000224;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001679;1;FO716000001543;FO716000001555;CS716000000225;;;PA;NC;;71153/USZ/PT 601523;28/07/2023 00:00;;;;
PS716000001680;2;FO716000001544;FO716000001556;CS716000000225;;;PA;NC;;71153/USZ/PT 601523;28/07/2023 00:00;;;;
PS716000001681;3;FO716000001545;FO716000001557;CS716000000225;;;PA;NC;;71153/USZ/PT 601523;28/07/2023 00:00;;;;
PS716000001682;4;FO716000001546;FO716000001558;CS716000000225;;;PA;NC;;71153/USZ/PT 601523;28/07/2023 00:00;;;;
PS716000001683;5;FO716000001547;FO716000001559;CS716000000225;;;PA;NC;;71153/USZ/PT 601523;28/07/2023 00:00;;;;
PS716000001684;6;FO716000001548;FO716000001560;CS716000000225;;;PA;NC;;71153/USZ/PT 601523;28/07/2023 00:00;;;;
PS716000001685;1;FO716000001555;;CS716000000226;;;AT;NC;;71153/USZ/PT 601524;28/07/2023 00:00;;;;
PS716000001686;2;FO716000001556;;CS716000000226;;;AT;NC;;71153/USZ/PT 601524;28/07/2023 00:00;;;;
PS716000001687;3;FO716000001557;;CS716000000226;;;AT;NC;;71153/USZ/PT 601524;28/07/2023 00:00;;;;
PS716000001688;4;FO716000001558;;CS716000000226;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001689;5;FO716000001559;;CS716000000226;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001690;6;FO716000001560;;CS716000000226;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001691;1;FO716000001561;;CS716000000227;;;AT;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001692;2;FO716000001562;;CS716000000227;;;AT;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001693;3;FO716000001563;;CS716000000227;;;AT;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001694;4;FO716000001564;;CS716000000227;;;AT;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001695;5;FO716000001565;;CS716000000227;;;AT;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001696;6;FO716000001566;;CS716000000227;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001697;1;FO716000001567;FO716000001591;CS716000000228;;;PA;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001698;2;FO716000001568;FO716000001592;CS716000000228;;;PA;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001699;3;FO716000001569;FO716000001593;CS716000000228;;;PA;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001700;4;FO716000001570;FO716000001594;CS716000000228;;;PA;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001701;5;FO716000001571;FO716000001595;CS716000000228;;;PA;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001702;6;FO716000001572;FO716000001596;CS716000000228;;;PA;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001703;7;FO716000001573;FO716000001597;CS716000000228;;;PA;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001704;8;FO716000001574;FO716000001598;CS716000000228;;;PA;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001705;9;FO716000001575;FO716000001599;CS716000000228;;;PA;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001706;10;FO716000001576;FO716000001600;CS716000000228;;;PA;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001707;11;FO716000001577;FO716000001601;CS716000000228;;;PA;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001708;12;FO716000001578;FO716000001602;CS716000000228;;;PA;NC;;71153/USZ/PT 601525;28/07/2023 00:00;;;;
PS716000001709;1;FO716000001591;;CS716000000230;;;AT;NC;;71153/USZ/PT 601526;28/07/2023 00:00;;;;
PS716000001710;2;FO716000001592;;CS716000000230;;;AT;NC;;71153/USZ/PT 601526;28/07/2023 00:00;;;;
PS716000001711;3;FO716000001593;;CS716000000230;;;AT;NC;;71153/USZ/PT 601526;28/07/2023 00:00;;;;
PS716000001712;4;FO716000001594;;CS716000000230;;;AT;NC;;71153/USZ/PT 601526;28/07/2023 00:00;;;;
PS716000001713;5;FO716000001595;;CS716000000230;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001714;6;FO716000001596;;CS716000000230;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001715;1;FO716000001597;FO716000001621;CS716000000231;;;PA;NC;;71153/USZ/PT 601526;28/07/2023 00:00;;;;
PS716000001716;2;FO716000001598;FO716000001622;CS716000000231;;;PA;NC;;71153/USZ/PT 601526;28/07/2023 00:00;;;;
PS716000001717;3;FO716000001599;FO716000001623;CS716000000231;;;PA;NC;;71153/USZ/PT 601526;28/07/2023 00:00;;;;
PS716000001718;4;FO716000001600;FO716000001624;CS716000000231;;;PA;NC;;71153/USZ/PT 601526;28/07/2023 00:00;;;;
PS716000001719;5;FO716000001601;FO716000001625;CS716000000231;;;PA;NC;;71153/USZ/PT 601526;28/07/2023 00:00;;;;
PS716000001720;6;FO716000001602;FO716000001626;CS716000000231;;;PA;NC;;71153/USZ/PT 601526;28/07/2023 00:00;;;;
PS716000001721;1;FO716000001621;;CS716000000232;;;AT;NC;;71153/USZ/PT 601527;28/07/2023 00:00;;;;
PS716000001722;2;FO716000001622;;CS716000000232;;;AT;NC;;71153/USZ/PT 601527;28/07/2023 00:00;;;;
PS716000001723;3;FO716000001623;;CS716000000232;;;AT;NC;;71153/USZ/PT 601527;28/07/2023 00:00;;;;
PS716000001724;4;FO716000001624;;CS716000000232;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001725;5;FO716000001625;;CS716000000232;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001726;6;FO716000001626;;CS716000000232;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001727;1;FO716000001633;;CS716000000233;;;AT;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001728;2;FO716000001634;;CS716000000233;;;AT;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001729;3;FO716000001635;;CS716000000233;;;AT;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001730;4;FO716000001636;;CS716000000233;;;AT;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001731;5;FO716000001637;;CS716000000233;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001732;6;FO716000001638;;CS716000000233;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001733;1;FO716000001639;FO716000001663;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001734;2;FO716000001640;FO716000001664;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001735;3;FO716000001641;FO716000001665;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001736;4;FO716000001642;FO716000001666;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001737;5;FO716000001643;FO716000001667;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001738;6;FO716000001644;FO716000001668;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001739;7;FO716000001645;FO716000001669;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001740;8;FO716000001646;FO716000001670;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001741;9;FO716000001647;FO716000001671;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001742;10;FO716000001648;FO716000001672;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001743;11;FO716000001649;FO716000001673;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001744;12;FO716000001650;FO716000001674;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001745;13;FO716000001651;FO716000001675;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001746;14;FO716000001652;FO716000001676;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001747;15;FO716000001653;FO716000001677;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001748;16;FO716000001654;FO716000001678;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001749;17;FO716000001655;FO716000001679;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001750;18;FO716000001656;FO716000001680;CS716000000234;;;PA;NC;;71153/USZ/PT 601528;28/07/2023 00:00;;;;
PS716000001751;1;FO716000001663;;CS716000000237;;;AT;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001752;2;FO716000001664;;CS716000000237;;;AT;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001753;3;FO716000001665;;CS716000000237;;;AT;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001754;4;FO716000001666;;CS716000000237;;;AT;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001755;5;FO716000001667;;CS716000000237;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001756;6;FO716000001668;;CS716000000237;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001757;1;FO716000001669;FO716000001693;CS716000000238;;;PA;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001758;2;FO716000001670;FO716000001694;CS716000000238;;;PA;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001759;3;FO716000001671;FO716000001695;CS716000000238;;;PA;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001760;4;FO716000001672;FO716000001696;CS716000000238;;;PA;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001761;5;FO716000001673;FO716000001697;CS716000000238;;;PA;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001762;6;FO716000001674;FO716000001698;CS716000000238;;;PA;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001763;7;FO716000001675;FO716000001699;CS716000000238;;;PA;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001764;8;FO716000001676;FO716000001700;CS716000000238;;;PA;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001765;9;FO716000001677;FO716000001701;CS716000000238;;;PA;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001766;10;FO716000001678;FO716000001702;CS716000000238;;;PA;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001767;11;FO716000001679;FO716000001703;CS716000000238;;;PA;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001768;12;FO716000001680;FO716000001704;CS716000000238;;;PA;NC;;71153/USZ/PT 601529;28/07/2023 00:00;;;;
PS716000001769;1;FO716000001693;;CS716000000240;;;AT;NC;;71153/USZ/PT 601530;28/07/2023 00:00;;;;
PS716000001770;2;FO716000001694;;CS716000000240;;;AT;NC;;71153/USZ/PT 601530;28/07/2023 00:00;;;;
PS716000001771;3;FO716000001695;;CS716000000240;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001772;4;FO716000001696;;CS716000000240;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001773;5;FO716000001697;;CS716000000240;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001774;6;FO716000001698;;CS716000000240;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001775;1;FO716000001699;FO716000001723;CS716000000241;;;PA;NC;;71153/USZ/PT 601530;28/07/2023 00:00;;;;
PS716000001776;2;FO716000001700;FO716000001724;CS716000000241;;;PA;NC;;71153/USZ/PT 601530;28/07/2023 00:00;;;;
PS716000001777;3;FO716000001701;FO716000001725;CS716000000241;;;PA;NC;;71153/USZ/PT 601530;28/07/2023 00:00;;;;
PS716000001778;4;FO716000001702;FO716000001726;CS716000000241;;;PA;NC;;71153/USZ/PT 601530;28/07/2023 00:00;;;;
PS716000001779;5;FO716000001703;FO716000001727;CS716000000241;;;PA;NC;;71153/USZ/PT 601530;28/07/2023 00:00;;;;
PS716000001780;6;FO716000001704;FO716000001728;CS716000000241;;;PA;NC;;71153/USZ/PT 601530;28/07/2023 00:00;;;;
PS716000001781;1;FO716000001723;;CS716000000242;;;AT;NC;;71153/USZ/PT 601531;28/07/2023 00:00;;;;
PS716000001782;2;FO716000001724;;CS716000000242;;;AT;NC;;71153/USZ/PT 601531;28/07/2023 00:00;;;;
PS716000001783;3;FO716000001725;;CS716000000242;;;AT;NC;;71153/USZ/PT 601531;28/07/2023 00:00;;;;
PS716000001784;4;FO716000001726;;CS716000000242;;;AT;NC;;71153/USZ/PT 601531;28/07/2023 00:00;;;;
PS716000001785;5;FO716000001727;;CS716000000242;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001786;6;FO716000001728;;CS716000000242;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001787;1;FO716000001729;;CS716000000243;;;AT;NC;;71153/USZ/PT 601532;28/07/2023 00:00;;;;
PS716000001788;2;FO716000001730;;CS716000000243;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001789;3;FO716000001731;;CS716000000243;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001790;4;FO716000001732;;CS716000000243;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001791;5;FO716000001733;;CS716000000243;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001792;6;FO716000001734;;CS716000000243;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001793;1;FO716000001735;FO716000001747;CS716000000244;;;PA;NC;;71153/USZ/PT 601532;28/07/2023 00:00;;;;
PS716000001794;2;FO716000001736;FO716000001748;CS716000000244;;;PA;NC;;71153/USZ/PT 601532;28/07/2023 00:00;;;;
PS716000001795;3;FO716000001737;FO716000001749;CS716000000244;;;PA;NC;;71153/USZ/PT 601532;28/07/2023 00:00;;;;
PS716000001796;4;FO716000001738;FO716000001750;CS716000000244;;;PA;NC;;71153/USZ/PT 601532;28/07/2023 00:00;;;;
PS716000001797;5;FO716000001739;FO716000001751;CS716000000244;;;PA;NC;;71153/USZ/PT 601532;28/07/2023 00:00;;;;
PS716000001798;6;FO716000001740;FO716000001752;CS716000000244;;;PA;NC;;71153/USZ/PT 601532;28/07/2023 00:00;;;;
PS716000001799;1;FO716000001747;;CS716000000245;;;AT;NC;;71153/USZ/PT 601533;28/07/2023 00:00;;;;
PS716000001800;2;FO716000001748;;CS716000000245;;;AT;NC;;71153/USZ/PT 601533;28/07/2023 00:00;;;;
PS716000001801;3;FO716000001749;;CS716000000245;;;AT;NC;;71153/USZ/PT 601533;28/07/2023 00:00;;;;
PS716000001802;4;FO716000001750;;CS716000000245;;;AT;NC;;71153/USZ/PT 601533;28/07/2023 00:00;;;;
PS716000001803;5;FO716000001751;;CS716000000245;;;AT;NC;;71153/USZ/PT 601533;28/07/2023 00:00;;;;
PS716000001804;6;FO716000001752;;CS716000000245;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001805;1;FO716000001753;;CS716000000246;;;AT;NC;;71153/USZ/PT 601534;28/07/2023 00:00;;;;
PS716000001806;2;FO716000001754;;CS716000000246;;;AT;NC;;71153/USZ/PT 601534;28/07/2023 00:00;;;;
PS716000001807;3;FO716000001755;;CS716000000246;;;AT;NC;;71153/USZ/PT 601534;28/07/2023 00:00;;;;
